email;phone;device_id;ip
swatson@example.net;6376692279;57bc13de-58af-832b-2848-59f7c2b448fd;223.57.153.181
ebaker@example.net;601.998.0110x02317;c27d1b7a-d6e4-0baf-b97f-3e5b6f378b81;72.26.4.133
bowmanmark@example.com;001-957-844-4246;032bbbf4-e6c8-827a-b7b7-e3f5869d8b3e;178.58.114.250
denise05@example.net;9877029162;7298afae-cac1-fb52-29e1-d7156f837d46;137.59.84.99
fkelley@example.org;(336)853-9047;d44399da-68a0-a815-2fdc-a725f9c59ca2;37.61.130.129
wwallace@example.com;+1-547-397-3064;dd6f6f0a-9074-583e-70e5-e6ffcc41c23a;212.117.51.92
rebecca82@example.com;722-866-5749x3158;1f7f6311-71f9-96cc-1d75-5ad264fceab0;104.10.127.99
eblankenship@example.net;921.717.8077x246;4712cbfc-dee7-2d09-9b54-b079daebbaa8;63.146.15.80
kingashley@example.org;001-813-240-4785x63145;4400a2ec-e439-f1a8-e9d1-2a88336fe730;205.32.236.41
josephhoward@example.org;001-205-568-9662x81212;a4b6602f-d767-4ef5-280a-226b49a67dcd;77.167.219.198
qevans@example.org;001-990-841-9270x075;5c09c9be-1095-4f2a-fb28-98c822aeb6fc;151.72.245.13
anthonyortiz@example.org;(204)362-5645x0152;54da184a-8362-e0f0-ae14-71f14b7d9577;58.131.117.44
kellyrojas@example.net;(422)846-3823;24ea8338-c25e-f432-dea8-faccbe17423a;215.27.229.250
ltaylor@example.net;(743)605-5790;4a79b59a-7848-2919-5ac0-801292634d89;178.223.177.230
michael43@example.org;848-526-0562;ff1abe1b-fd0f-06c6-2666-a933ecab0858;79.174.43.56
erika14@example.net;7322744460;4d8734e0-ad4a-1d75-2db1-84f6c659f8e0;185.125.217.210
pgardner@example.net;3342478380;0cb02596-8803-ca61-ed66-af1130f2a058;130.144.41.190
bonnie77@example.org;+1-387-418-9975;e10424dd-5a73-8e5a-0c95-cc337300cf55;205.199.14.20
johnwagner@example.com;(832)648-5637x4319;83c7e853-e323-ce13-5b17-21d3dfc09457;195.126.152.184
