email;phone;device_id;ip
cbrown@example.com;2985854669;5400dabf-d002-fad5-759d-821c3a8ba1d5;101.174.106.183
wbradley@example.net;+1-397-760-7843x68467;d1f6b0ae-58ad-a4ee-1d0a-9c1a41217d1a;52.217.124.133
jeffrey73@example.org;001-205-507-7828x6216;5a676b05-beb1-834c-d73e-08b5e06f8013;121.197.254.231
timothyortiz@example.org;5903209059;42c5c8ca-019c-5924-55a0-3dbecbc883ef;213.174.116.117
vaughnrichard@example.org;762.580.4159x347;b3cb01ee-7d89-4557-078e-9b618ceb1717;104.193.50.82
xholden@example.net;+1-976-221-1832x433;233cec4b-990f-756a-d41c-8067423ab46a;33.155.3.62
merrittkimberly@example.com;416.534.9844x94091;2ad4cc5f-22b2-7090-a761-05592bf716dd;207.130.196.21
christopher00@example.org;(203)928-5992x193;babc016a-df7a-cb5e-30e7-eaddc2b8675a;174.132.58.191
mperry@example.org;4226348185;9958cabd-bed1-bc39-d5af-3d19b92a78e0;200.233.221.221
michellephillips@example.org;879-314-8810;fe247695-2cba-2652-7d6d-d3a9020fd176;136.100.218.130
tylerbraun@example.com;+1-501-652-2289x228;0ddfa505-b155-8ef4-6f42-454f5147cc5b;14.247.114.224
adamnovak@example.org;271.408.0010;fa4f9f7c-7735-83f1-3a8c-34d81d71fe60;212.251.2.141
millerelizabeth@example.net;001-290-659-7242x6687;e49457d4-15ed-daae-66d9-24c666ffbdcb;55.176.205.108
troyshort@example.org;836-826-7770;2ea108c1-7dd2-58d8-9199-0e0f018c0f2a;107.30.28.158
eklein@example.org;+1-858-690-2644x0113;a71457e3-1ab0-b84e-2455-3786b390044b;201.142.98.182
rogersdenise@example.org;001-895-604-4702x976;029a8c54-4963-8968-57dc-6c3ee68b0596;201.54.101.164
tracy36@example.com;343.934.3812x48866;b43e8ab6-ce59-912c-9387-b30cb25c0702;148.149.90.120
nealthomas@example.com;487.353.4130x81991;c2df279e-66c5-44b5-63a0-e482cb4fd46b;189.113.44.20
mhall@example.net;711-548-2918;b15ea98a-f5f6-a026-eb55-789b6747ab99;151.160.60.174
jbeck@example.org;999.970.1314x768;2bd6911d-321f-23a7-e177-db294ca5f2b3;195.58.97.139
trhodes@example.net;001-564-952-2467;b33b76a9-24dd-5076-1836-b66e7e616357;189.199.53.198
juliemorales@example.com;(838)528-4090x19660;14062f07-0878-a4a4-8888-1a771ed3d21c;217.141.39.93
changjoshua@example.org;749.315.9020x20422;940e44c9-acea-8277-da1a-d43b210de280;166.19.235.107
dhenderson@example.net;857.897.6538;0fc4287c-ad6c-5acd-1200-2b32554b369f;144.169.180.43
james99@example.net;421.627.2408x865;272d3c25-b609-38fa-1478-a60f711c76b5;93.9.29.249
crystalcherry@example.com;001-917-218-1118x1387;d2f8b0b2-3096-81d6-c017-d3b96c715d48;55.191.105.36
