email;phone;device_id;ip
kevincopeland@example.net;001-630-395-2454x20732;822f3a9a-fb1e-a158-c183-13de1f692d46;167.24.150.158
hfrazier@example.org;689-502-3022;532ac73b-776c-9b38-3cd9-3f39308b2cf4;55.168.65.175
alexanderkristin@example.org;+1-646-217-1567x0607;3ecf1044-63bf-eb39-0f33-9fd545141366;80.184.216.131
gary68@example.net;(781)889-9941x447;82e84227-e5f8-c385-1cbf-cdb829b29ee3;129.79.150.102
ydavis@example.com;4729823453;36c714fd-342d-3754-ef7e-68d6a9783b2d;201.80.154.56
robert53@example.net;+1-408-312-3712;375fe833-c732-1999-245d-5a5dfb8d9843;132.171.1.176
rogersclayton@example.org;001-815-288-5875x2445;86f28499-b169-fa66-cc4c-02a07a7430ac;49.240.120.207
taylorgregory@example.org;689.884.3964;1f11a38a-4684-8b01-a5c8-d20efd48a9f0;202.71.178.121
joshua69@example.org;6919580395;a8ec6454-9158-012d-b8df-9f022f0877d6;186.44.229.173
carla57@example.net;303-723-5623x561;27f1d29a-ee97-120d-de7b-aefbc052085f;218.123.178.223
woodjustin@example.com;+1-993-847-5310x6942;0391f1f4-87e9-3295-3fe7-c8c8372c39cb;197.49.185.179
carpenterdebbie@example.net;+1-444-357-4090x2674;84ae51a5-5e79-d9eb-6b6a-955c749c8c4c;215.234.72.180
lukerobinson@example.net;594-617-8446;195bd7b5-467f-59c9-68d9-ceaac059f471;53.245.222.119
gayzoe@example.net;001-365-298-5966x18991;3fa0882d-bd81-7235-f1b0-2c890bd7a0b2;27.36.200.50
joshuawalker@example.org;808.247.9075x7470;28aad2e2-a200-8775-691a-f3268bdfb8bf;64.15.111.87
raymond82@example.org;8013980484;834d67e2-da06-9607-cd23-ed502dc45ee5;174.194.217.140
michelle45@example.com;+1-960-608-1063;03c846fb-ff6e-a776-b84f-e33935de8f72;171.177.84.201
nicole10@example.org;632.406.9292;45aa5bbb-b553-f25b-6a82-903987c347a8;137.237.249.4
jessicamartin@example.net;6605495230;98418bd5-b196-3cfd-33c2-09d6c10ca09d;185.244.227.67
philip99@example.org;389-273-6121x3570;684f0991-4a51-a708-082e-da63ee04a420;196.248.50.128
rebeccarobbins@example.com;628.896.8962x760;54f5bad1-ff3b-afe7-d0f6-f264e3c290a5;216.201.120.30
bmaldonado@example.org;737.794.3122x184;d17c2d26-73ee-2646-36b6-9e388c9c849a;52.4.245.77
perkinsmatthew@example.com;555-201-1494;860fb539-1c91-3acb-1c92-2b479c8f5891;195.6.181.236
jackson85@example.org;(560)371-5356x17656;4be1dee7-15c6-74ad-b9ac-65e82c4606d4;70.191.52.49
qjenkins@example.net;337.860.5481x3005;774c5b92-855b-46bf-06a9-48a1fc945b74;192.37.9.74
