email;phone;device_id;ip
aramirez@example.org;8422893728;846bd89f-8aab-2503-0dd0-3c9c8ef197a0;195.32.5.49
brentsutton@example.org;563-647-9885x1265;63c1b146-ceff-fe1f-5c54-f3fb673573bf;219.210.178.28
dsolis@example.org;+1-412-367-8119x8873;6cff68f4-035b-a747-786e-b8c89a75fc3f;103.229.132.221
rebeccaandrews@example.net;531.733.9478x009;43586cde-2aa9-981f-b498-1e627b39ba7d;222.33.2.171
opreston@example.com;(820)559-1902;89ec89d4-33dd-9794-0078-9380e2ab1884;154.6.210.142
lisamorrow@example.net;001-539-261-5709;872859b2-732f-d54d-12f5-9e698ecc6be0;200.39.45.214
jessicahernandez@example.net;922-909-0391x72427;8337db1c-e697-b64c-c634-12f40d63ae25;155.87.102.0
perezpaul@example.org;001-363-638-7342;bf26e4e3-3139-942e-58b2-1a8f68f5ec50;209.236.229.20
evanschristie@example.org;6773096845;3c39488c-9a4b-92f4-147b-d9cb3840ee39;158.76.235.219
jasminehanson@example.org;264.227.0731;df67e278-522d-1c4f-f96d-d9f1e09719b9;199.224.26.5
angela52@example.net;001-558-976-4993x0776;41ca1631-7243-7e31-34d7-c816f0c18094;115.116.134.69
martineztodd@example.net;(838)935-0204x0978;ab34292a-c5cf-bd29-a303-de732cd78287;58.251.75.244
qhill@example.net;001-470-420-1568x7473;a79ed6ef-bcfe-0fe9-d4d4-90322c454476;158.106.88.59
iferguson@example.com;(646)569-6199;4e374488-ba65-76b9-9a26-9b96feca4ccf;192.88.10.46
lclark@example.org;929.954.1573x9638;0cdb6769-b69c-c6da-e9dc-273d14660107;208.157.84.195
cclark@example.com;903.296.9638x3633;2b590982-d6fd-07b8-193d-4705c61f4028;149.29.52.173
nadams@example.com;446-459-1401;fda1c347-fc07-cc58-f688-255a711505c6;198.80.111.169
tanner67@example.com;897.327.4784x24199;3e16e4f6-0088-c672-db29-43a7fec03e72;219.242.208.71
ayalatheresa@example.com;315.806.9539x53852;bb082dac-08d1-7d51-ffec-501ce2fd6d78;175.102.29.233
rachel79@example.org;(913)554-4271x62789;b21ecdc2-8508-cbb1-54c6-0e8d35a25ccc;57.13.23.156
valenciakenneth@example.org;+1-919-909-3115x138;0d358237-41e9-0663-8725-a9d5dcf3e7e1;98.34.129.175
