email;phone;device_id;ip
cbaldwin@example.net;(783)803-1690x4239;ab8559b3-e9aa-6cf7-b374-e2130e921732;222.95.8.72
marianavarro@example.com;001-334-841-9451x2092;31c4829a-8109-f7cc-ff6e-45939d46cd22;133.109.13.123
dylanmcdonald@example.net;942-371-1025x9549;df673aee-3031-15f1-01ae-cefc3cd38183;217.7.89.43
rhonda02@example.com;+1-527-550-0147x07404;d9817f2c-2ed1-d0c5-6580-ff2b8df438b2;216.182.139.95
garciakathryn@example.com;(837)624-5397x51151;760ed366-7ab8-55fc-012d-53e6060187e0;195.86.90.191
kevinhernandez@example.net;824.831.4862x952;51ae33c9-93a1-f3fd-111f-276cea511e29;136.96.177.200
shannon78@example.com;001-541-356-1062;04d02f03-dedb-5ddc-fdc5-97d7f30dea39;210.157.93.91
richard66@example.com;922.225.3187;ababa0f9-66bc-fd27-eabb-0968f0304cbe;16.31.135.38
daviesjustin@example.net;999-547-6240x98888;850ce843-d9a3-681b-ba36-8b0810ffdaa4;211.37.113.101
frazierjulie@example.net;(780)911-9333;7449505c-f955-2437-66fe-aaa737422155;27.17.44.255
ashleelee@example.org;327.641.9430x27424;efcc7983-9439-fdef-d750-45dab4a18b48;143.55.56.73
gravesdiane@example.org;2068167573;eeb0c3d5-d0d4-c948-34f2-7942b9a8d134;198.36.254.69
lucasmelanie@example.net;212-612-2098;17b00c16-ea67-c58a-dc39-b70602ad1440;220.174.10.24
james41@example.org;+1-689-812-6516x0460;a3f4d793-b195-1a78-4a1f-996f6c599dd5;38.99.204.19
brittany71@example.com;770-625-6851x28810;35d35678-ad8d-46cc-6e2b-41c196043ee0;51.183.202.255
tara89@example.net;001-550-392-3664x6698;ba823716-ee79-eb28-7356-02c14c1a7b9b;197.54.203.250
tarawalker@example.net;001-379-380-6601x605;3fedef10-e97d-015d-1467-56623902e38b;205.15.141.90
angelaallen@example.org;748-823-3467x9656;5a941ce6-f1cd-252d-6196-e40d3b1c7974;130.64.130.50
ohill@example.com;001-405-577-4507x8936;5dd90597-0f2c-0798-56e7-620930ee746f;212.203.71.177
wandajohnson@example.com;407.437.8784;e630680a-8e10-e03a-406a-ffad8c4ea406;61.73.36.16
fwilliams@example.com;(737)849-2521x74506;1fcc2652-1ffc-35f4-ab22-2ac6623ac703;4.76.217.75
tuckerbrian@example.org;343.684.2468x2686;a4235a4b-54f5-5e1d-0618-b2a46345e6b4;51.137.177.153
scottdevin@example.net;372.262.1050;0654ce22-2910-ddcb-e828-4e3c74a5c8f2;89.108.4.34
cisnerosdakota@example.org;817.698.1817x733;3c542190-a344-e733-d7cf-8826197c8650;169.66.195.164
scottmichael@example.org;(624)663-3818x0621;af68a0db-95ef-849e-3be6-8faad659b614;13.190.84.223
