email;phone;device_id;ip
robertclark@example.com;001-334-780-9136;7300f4d1-81ef-99ed-7cfc-1a7e5d21c1a7;112.188.84.224
amber55@example.com;(956)856-6194;c7308033-e5cd-1232-f937-533cea521888;141.223.80.247
james83@example.com;(501)822-8406x051;65ff4e67-73e2-4c01-1344-9190bb9ffd86;213.100.204.103
allenterri@example.org;309.974.0615x307;390c343c-6801-3389-1af9-e4ce2d97dd9c;195.172.152.40
tpatterson@example.com;(627)202-1903x879;690acf4c-f977-9502-bace-d35549961bab;218.52.186.242
andrewnorman@example.org;881.211.7518x74785;6aa1be7c-bc47-acaa-dd8c-6e2f60f2f61e;216.144.180.181
angela57@example.org;(205)525-0238;dc2f0630-4b32-d983-14d7-3d204a83c17d;208.191.74.10
trevorrice@example.com;547.829.4609x70714;94187840-f4fc-eff8-4f72-b5b4e9bc9193;23.180.255.202
mcgeekelsey@example.com;580-241-2686;3b3b5742-3b3b-1135-9bdf-f7e9ee170463;155.120.139.142
kristenyang@example.org;399-693-9778x2328;9aaa51ca-1245-836e-4f4d-e71a6bcca88d;183.20.180.63
carriemason@example.net;(442)814-7003;c6a0bb1c-9557-987c-38c7-cabd7193471b;206.103.166.95
milleramanda@example.org;462-246-4791x4120;b39df43b-f8e6-173b-9879-88a2e92aa385;149.180.114.42
alynch@example.net;791-366-8303;0cfbb332-0a55-df73-52ac-e37e39d3996e;187.130.101.65
acarroll@example.com;650-716-0649x75092;c8160689-8533-a376-d6ff-70c879dcaac8;182.28.225.145
martinezlarry@example.org;760.272.3571;f3beef27-23cb-c9f2-fbed-431bfeb684c8;154.202.142.73
ellisashley@example.net;4914953107;62f07ddc-9926-5e2f-5b0a-c25191ff9583;144.206.107.199
monicamontgomery@example.com;970.834.4772;529c68e3-650e-eaf2-94dd-85d9a804c440;141.14.169.39
pricemarie@example.org;387.431.5849x898;9e2087d8-821c-f44e-31a3-4a0d7f9a0216;112.248.61.139
hwinters@example.com;001-685-550-4272x21567;5170828e-b570-8ec5-71f8-ac36dd35b919;92.140.242.154
stephanie03@example.com;001-523-543-3397x544;f31b476f-be80-7cb7-ea5d-26b238cd52af;198.96.78.31
steven83@example.org;+1-471-420-1546x8812;d9796f43-be4a-fe00-ae84-18b556ae696b;129.120.150.177
stonesamuel@example.org;+1-916-426-0711;122fed21-35bf-c2da-f437-5d429bdf4019;204.38.108.183
sherri35@example.net;001-858-509-3731x071;2990c30f-c0a3-471e-0cc2-994d18b1ba0a;204.145.188.172
merrittjennifer@example.com;219.776.7915x440;f443a6ae-c829-b91f-fadb-234ce642a989;219.50.65.113
palmerdaniel@example.org;001-778-781-0577x796;1b31141f-9ea5-b2d6-e6bd-cf18d3b3feda;68.100.244.190
dbaker@example.net;691.692.5494x188;4f4b0325-fd6c-aae1-973a-ac6b9dca96a2;173.249.108.203
teresa38@example.net;313-428-4845;4091ac5f-2bfa-3966-7075-53c9109d5e27;218.96.246.251
loganbarnett@example.org;(751)720-8776x8497;670afff4-2c75-b24d-d999-ac0b841b3dbb;160.160.189.101
sherrera@example.com;001-753-413-4024x4922;5e811ce4-2268-e29b-cbc7-b8b679c8d291;190.78.174.27
david42@example.net;428.216.1498;9ac11793-4adb-1277-37ca-e769556f66bb;213.22.172.7
prosales@example.com;(436)254-3679;5d76abf1-47ea-7d52-8872-8e6a29e93b8d;219.158.116.211
hstephens@example.com;785-286-3615x5627;1398c5d2-4bd1-3d8e-c0ec-75af40529b19;13.72.90.92
bcooper@example.com;(580)261-8733x006;d3c8fc85-74bd-e980-1e85-41956056dc9f;180.19.230.15
hickmanjennifer@example.com;+1-493-693-7504x393;f6290dfd-8272-b50d-6b69-7ef03f2bf729;219.52.44.49
edward76@example.net;(552)798-0891;d90d25cb-d262-32a7-19f4-3ceeb0adb4da;191.201.19.178
james61@example.net;689-230-7280x19999;3c32bafa-af2d-0899-833c-ddd61830b1ae;196.6.255.182
stevenstewart@example.net;359-914-4410;ac176cf1-a9a8-e0f6-6992-5f949a9e6661;99.85.96.46
jason51@example.com;(972)863-2968;9fcd5034-d1f9-6a4b-9fa5-10164df286d6;31.217.162.159
dustinnorton@example.org;(526)354-6216x99558;64657d9b-32d7-76ea-7de9-11cc01e4c122;209.51.231.250
washingtonchristie@example.com;533.484.6849;fbaeafda-c944-a90b-bc6b-3e7348692428;75.114.37.232
kimberly08@example.org;844-904-9005;ac557a44-d953-ee66-02df-eb318ad1c34c;217.139.64.160
rdennis@example.com;500.879.5052x24257;d1cb6585-8d54-7e79-68b3-19af590aa73b;207.113.145.114
gduncan@example.net;001-405-908-9140x84388;6a33053f-83cf-8e4c-8c22-e8daed1d8396;214.253.178.119
gutierrezstephanie@example.com;643-751-1822;3dfa40a0-9ece-5728-4670-c0dea9461e83;220.196.4.88
