email;phone;device_id;ip
xgarcia@example.net;714-983-7455x197;d497617b-56d7-9f5f-8f11-2f56d8e3c7d8;111.173.0.191
garciajoshua@example.org;494.910.7622;885feb81-0780-e411-bc5c-cb88cce95f29;173.44.229.154
berryvanessa@example.com;+1-484-854-1623x44549;03196c13-8efe-d0ac-ad6a-9d82700b981d;193.72.22.249
allentonya@example.org;844.230.0108x15559;22cb5438-eb4b-a68f-df1a-2525e4a7195a;40.176.213.41
mortiz@example.net;+1-931-606-5046x930;d2e63535-100e-e890-6b6b-88966460267c;152.35.231.114
ssmith@example.net;380-813-8053x043;f21a9198-322b-be9f-0da0-a05f73a00469;210.253.87.21
ashleygreer@example.net;(912)411-0563x49632;69a1a59e-ff59-e5d4-238c-59635f2aaf84;27.209.17.49
emurphy@example.org;531.974.7889;6bbbf6a0-e1cc-46e9-a71c-bbb71bbeb21c;40.101.128.53
tammymorris@example.com;(777)739-4119x8265;3f815b9a-dd1b-6b61-66db-d7ad1338b981;190.255.134.185
adkinslarry@example.com;331-907-4003x713;957ef69b-8623-8909-4a11-52208e680725;120.212.43.131
edwardgoodman@example.com;+1-947-866-7197x3945;61b5f5ba-aeb6-33da-94d7-388bbaf8140f;196.72.86.229
ismith@example.net;001-322-665-8047x35276;5a182844-6845-3a5d-d78b-6d6d633b3e53;141.146.205.222
jordanbush@example.com;544.939.1248;2219ff51-7efb-113b-9804-0f21d23b16b0;134.173.30.182
kathy23@example.com;259-916-9066x9721;1db5082f-6434-e280-a5e0-f0cea38d9a6a;131.205.253.57
tammygarcia@example.com;+1-694-242-7614x454;8a9c1d83-f2ae-41fc-33bb-803504ccd4ff;214.30.211.14
qwu@example.com;717-389-9599x345;7c809027-7c93-af50-9c40-407916f0f682;111.171.241.22
harrelljesus@example.org;(330)880-0009;e171001f-d5da-cb20-2b26-d0bedc3905a3;164.84.85.139
jennifer49@example.com;+1-725-846-4410;58087f71-88ff-e609-face-27a371e894c2;202.196.35.235
bestmichael@example.net;001-966-582-7512x463;7b8009a9-b3b5-a6a3-c292-91b99394e178;162.148.150.254
rhondachavez@example.com;778.838.9921x73668;f01a5020-85f5-3ee9-50ea-784be61f7b00;193.50.187.213
jeremy65@example.org;+1-522-744-4393x1891;af598b48-c4e3-b5c7-ba58-8eed4cec8278;212.88.215.233
marialewis@example.com;+1-984-789-1355x6669;dec4ce86-de9a-d1dc-7e3a-dabae66c1a42;188.243.20.167
cervantesraymond@example.net;850-407-8897;34a62314-0c50-3592-6b2d-ce8b69302e2c;69.72.137.143
stewartrobert@example.com;+1-881-675-7462;1b09b282-2515-c8d9-4b42-6568a94f39fa;184.123.55.176
