email;phone;device_id;ip
riveradonald@example.net;+1-430-327-8322;aeb8a2c4-47fc-ded6-bcd1-d70d4753cdad;215.60.109.95
rshannon@example.net;946.872.2334;8019c852-83ee-b3e4-6705-4f839ba457dd;58.116.224.2
fitzpatrickcynthia@example.net;973.268.0128;fc23abac-2339-f8bd-e441-0e749490a510;219.94.130.12
lauradunlap@example.com;407-830-6929x87012;8ab3c06f-2638-7e1b-3d91-47760bdf9f74;161.74.124.146
omitchell@example.net;298.663.2830x30137;9e00b4cf-af0f-645e-ed9c-53f8b2820741;217.157.58.68
harrisdonna@example.net;001-207-982-6459;5ce47489-f5cb-d537-0f3d-d97647a62bc2;55.239.117.182
brownjennifer@example.org;+1-289-958-0615x1199;09490d31-870f-467f-153e-650d45583523;189.7.157.175
ellen48@example.org;(842)906-3833x91895;f9b4d1f2-1949-50c6-1173-caea196756e1;194.67.88.208
steventaylor@example.com;235-985-6452;168a36bf-841e-0b3e-32ab-b83835ed0341;198.8.148.4
sheila72@example.org;732.304.5601x94223;8b201308-73b7-d84e-e485-6c48700217ae;34.72.97.62
brian82@example.org;001-481-504-1331x586;e896024e-db30-d78a-d2eb-68af1cce675f;134.7.189.96
jesusrubio@example.net;(354)977-5890x3934;0758122a-53a9-369e-c292-22b20dd21920;153.94.119.12
irowland@example.net;001-337-328-5682x9859;140a6faf-1814-338a-f39c-8d2be92a941a;74.82.241.168
katherine43@example.com;807.524.2111x785;3efcbffe-6dc1-25b5-253c-50ec45ef1456;165.109.120.190
charles56@example.net;703-551-3849x0583;c1f03423-6226-009f-fdc3-fc6428ad8e4a;168.157.86.196
matthew03@example.net;(332)597-5087x1113;70ef6a21-2345-4384-0382-3de03c9ee13f;221.131.32.207
gestes@example.com;(892)600-4128x83950;b33e1e3d-4eb2-3729-8332-5df791bfefc3;134.36.163.232
vproctor@example.org;+1-202-687-6286x410;9b043155-4f2d-2fca-77c1-e7bee6bd4458;212.150.207.227
stuartsue@example.org;689.500.2454x97663;baa1544f-2a63-d02d-ae44-d439520d4b61;63.9.27.144
jevans@example.org;615-354-0519x7907;4431977b-fbbe-a8c1-a58f-ec8f377e30d9;222.208.138.163
marshallariel@example.net;941-707-0768x5213;fa9843d8-ada7-ff06-d3fa-5e97c1b111bf;32.249.47.3
tbrown@example.org;795-256-1102;3b9a87a6-2f9a-61fb-9199-a2e01777e9df;154.48.47.165
jessica16@example.net;001-859-443-1943;d3e0e121-77a2-5164-2d77-cbdd6e318c9b;129.92.65.101
aaronlloyd@example.net;+1-611-244-2859x592;3e694adb-9882-a6dc-d713-38c48f0986a0;202.85.181.247
whoward@example.com;889-604-0974x52564;90e1930c-232a-8f9d-6a29-8bddca2e42be;154.113.17.182
nwalker@example.com;653-738-9664x0479;de4f5b75-453b-eab7-33bc-ad6ab4e7fdaa;132.164.49.253
pdavidson@example.org;(433)641-0102x002;e80deaea-8569-cae0-0908-2a8b18b96452;66.28.173.157
kharper@example.net;(848)533-5872x14387;22dd8083-e7cd-3b9a-641b-50a9f0e331b9;1.85.162.219
swansonalexis@example.net;001-700-380-3534x52302;1725ba1d-4898-b6d4-8e5e-74daa8f88403;165.205.156.146
ylopez@example.org;976.847.3610x79189;cfe2a799-c6b5-950a-ef4f-668aa26eb958;215.80.220.23
mccarthyfrank@example.org;616.458.8112;87cec98d-4e65-6b84-c764-384ba5c57d56;112.7.126.77
mitchelldiaz@example.org;001-540-290-9505x0748;d5d3d39f-893b-ac2e-535b-4c3acb96932a;90.243.55.115
wcalderon@example.com;(989)267-0857;2ffc67f5-461c-428c-094f-6ddd4bd8ba7c;182.134.30.214
denise20@example.org;(485)959-5142;e5f09de5-0a06-87d8-9fed-0a9d44d65f50;171.16.151.35
uwilson@example.net;001-278-898-5750x913;93cace4d-7368-6532-4503-663f5a040408;171.87.24.250
garciakendra@example.net;(912)990-9123x664;317653fb-b7f8-347d-c04e-d2689d7a7f09;195.238.222.105
robertbooker@example.com;+1-629-550-7471x48119;33dcaadc-5929-9040-85ba-5507ab8f047b;33.179.185.19
pricebarbara@example.com;8133609106;8a1ee634-06c5-06c0-5713-100f3b6a44e3;165.114.208.190
farmeramanda@example.net;(576)699-2258x076;a6421b38-c945-9345-97cd-e1323112b22e;212.199.154.242
jacobdodson@example.com;935.790.6884x90223;b8d941b2-e7a8-da5f-aafa-2e32663a8ea3;223.219.237.211
plivingston@example.com;9117550977;66a7a04d-d2bf-a791-b7fa-06d14011abf7;29.134.190.82
