email;phone;device_id;ip
jennifer41@example.org;461.999.0989;3123433d-2128-d245-5616-7794f6977799;120.50.198.183
rking@example.org;726-915-5006;534d62fa-5d23-f772-4b44-bffc288d0d84;135.103.191.86
nicolasburnett@example.net;+1-516-422-9718x1233;af7f124b-a10d-ef43-1a54-4a52b66795a2;216.111.101.89
ngalloway@example.com;+1-402-862-0366x6853;00672ada-bef6-b3b3-a57a-d3c769a88668;198.255.105.254
gregorycarly@example.com;001-930-943-2780;a1beeb5d-4266-d3e8-00a9-09a498ac8861;25.9.65.204
qbailey@example.net;(436)862-9395;c4116093-ed59-5c05-c7a1-65b02446f20a;213.220.112.36
bauersamantha@example.net;565-590-6981;94d172e3-bb28-d490-f48a-e776cc5ba11a;211.15.104.158
lorettahenderson@example.net;283.608.4452;726860ae-7248-8331-c234-7741b316d09f;199.116.28.48
gsmith@example.net;202-529-4286x62285;11de11e1-2c91-5d05-8bf1-ec096dcf06a6;82.104.127.179
danielhansen@example.com;+1-261-771-3022;138000fd-7c6a-c890-9360-41cdefdc86a4;180.68.227.84
vbanks@example.net;(626)895-9078x6570;d0d4b6da-99f4-b1fa-e1ba-e9197f1cece6;133.174.174.138
kemperica@example.com;858.502.7055x0479;eb28a1cd-ba20-6dec-ccca-b7545e652e48;166.3.197.19
amy93@example.net;946.361.2853x2521;7f59409d-d8d4-3069-e097-c58441b19980;201.115.127.121
wchoi@example.com;001-817-265-5711x1116;f7cd6a1e-afe1-149d-49fc-17c2d0a63417;106.159.93.131
rhaynes@example.com;+1-524-994-9468x22018;58fa9475-9bc1-b58f-e948-ee30d9b10f3e;206.18.210.120
adamslisa@example.com;001-987-367-0429;2c49d389-1e2e-12e9-ed90-dbac2242f777;209.231.127.15
vhill@example.com;609-985-1390;4a18580b-7c61-4d8d-b87e-ed5303e0c839;209.254.192.149
coleadam@example.com;001-870-257-9138x40487;21667e06-1b1e-17e5-d7c8-2f2954bc3381;140.207.84.209
jbennett@example.com;278-486-9039;a0c24b7c-df0c-d398-f942-99e81405f61c;149.99.5.175
vincent30@example.org;001-606-834-7824x33450;738894f4-5300-4ac6-61ea-a87c4f56160d;215.14.83.208
davidcook@example.net;+1-520-741-5616;253dfad9-35b6-55fe-65ed-1ece7e94a5ee;93.17.130.111
johnsontravis@example.org;(980)373-0879;6b9e3bbb-b253-040f-11bb-0842ee10a501;223.56.168.188
